"","id","month","year","store","quantity","Profit","size","cheese","Dough","Topping"
"1078",499,11,2017,4,3,240,"medium large","Mozzarella","whole wheat thin","tomatoes"
"1079",499,11,2017,4,3,240,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1080",499,11,2017,4,3,240,"small","Swiss","stuffed crust","tomatoes"
"1081",500,8,2020,5,3,210,"medium large","Swiss"," white regular","onions"
"1082",502,9,2017,2,1,70,"xlarge","cheddar","whole wheat thin","pepper"
"1083",502,9,2017,2,1,70,"xlarge","Mozzarella","stuffed crust","pepper"
"1084",502,9,2017,2,3,210,"xlarge","cheddar","whole wheat thin","pepper"
"1085",502,9,2017,2,3,210,"xlarge","Mozzarella","stuffed crust","pepper"
"1086",506,4,2017,5,2,140,"medium large","cheddar","whole wheat thin","pepper"
"1087",507,10,2019,4,3,240,"small","Mozzarella","stuffed crust","onions"
"1088",507,10,2019,4,3,240,"small","Swiss"," white regular","pepper"
"1089",507,9,2019,3,3,210,"small","Mozzarella","stuffed crust","onions"
"1090",507,9,2019,3,3,210,"small","Swiss"," white regular","pepper"
"1091",511,6,2018,4,3,210,"small","Mozzarella","whole wheat thin","pepper"
"1092",514,5,2018,5,2,140,"xlarge","cheddar","stuffed crust","onions"
"1093",514,5,2018,5,2,140,"xlarge","Swiss"," white regular","tomatoes"
"1094",514,2,2019,4,2,198,"xlarge","cheddar","stuffed crust","onions"
"1095",514,2,2019,4,2,198,"xlarge","Swiss"," white regular","tomatoes"
"1096",515,5,2018,3,2,160,"xlarge","Swiss","stuffed crust","tomatoes"
"1097",518,8,2019,4,3,240,"personal","cheddar","stuffed crust","onions"
"1098",519,5,2020,5,2,140,"personal","Swiss","stuffed crust","tomatoes"
"1099",519,5,2020,5,2,140,"xlarge","Swiss","stuffed crust","onions"
"1100",519,4,2019,1,2,198,"personal","Swiss","stuffed crust","tomatoes"
"1101",519,4,2019,1,2,198,"xlarge","Swiss","stuffed crust","onions"
"1102",522,3,2020,4,1,80,"xlarge","Swiss","stuffed crust","pepperoni"
"1103",522,3,2020,4,1,80,"small","cheddar"," white regular","tomatoes"
"1104",522,3,2020,4,1,80,"medium large","cheddar","whole wheat thin","pepper"
"1105",522,8,2017,2,1,80,"xlarge","Swiss","stuffed crust","pepperoni"
"1106",522,8,2017,2,1,80,"small","cheddar"," white regular","tomatoes"
"1107",522,8,2017,2,1,80,"medium large","cheddar","whole wheat thin","pepper"
"1108",522,1,2020,2,3,240,"xlarge","Swiss","stuffed crust","pepperoni"
"1109",522,1,2020,2,3,240,"small","cheddar"," white regular","tomatoes"
"1110",522,1,2020,2,3,240,"medium large","cheddar","whole wheat thin","pepper"
"1111",525,10,2020,1,3,240,"medium large","cheddar"," white regular","pepperoni"
"1112",525,10,2020,1,3,240,"personal","Mozzarella","whole wheat thin","pepperoni"
"1113",525,6,2017,3,2,198,"medium large","cheddar"," white regular","pepperoni"
"1114",525,6,2017,3,2,198,"personal","Mozzarella","whole wheat thin","pepperoni"
"1115",526,4,2020,3,3,210,"small","Mozzarella","whole wheat thin","tomatoes"
"1116",527,4,2018,2,3,210,"xlarge","cheddar"," white regular","pepper"
"1117",527,4,2018,2,3,210,"personal","Swiss"," white regular","tomatoes"
"1118",527,12,2017,1,1,99,"xlarge","cheddar"," white regular","pepper"
"1119",527,12,2017,1,1,99,"personal","Swiss"," white regular","tomatoes"
"1120",529,12,2018,1,3,240,"xlarge","cheddar"," white regular","tomatoes"
"1121",530,7,2017,4,1,80,"personal","Swiss"," white regular","pepper"
"1122",533,3,2020,4,1,70,"xlarge","Swiss","stuffed crust","onions"
"1123",533,3,2020,4,1,70,"xlarge","Mozzarella"," white regular","onions"
"1124",533,3,2020,4,1,70,"xlarge","Swiss","whole wheat thin","tomatoes"
"1125",533,5,2018,2,1,99,"xlarge","Swiss","stuffed crust","onions"
"1126",533,5,2018,2,1,99,"xlarge","Mozzarella"," white regular","onions"
"1127",533,5,2018,2,1,99,"xlarge","Swiss","whole wheat thin","tomatoes"
"1128",533,1,2019,1,3,210,"xlarge","Swiss","stuffed crust","onions"
"1129",533,1,2019,1,3,210,"xlarge","Mozzarella"," white regular","onions"
"1130",533,1,2019,1,3,210,"xlarge","Swiss","whole wheat thin","tomatoes"
"1131",535,6,2020,5,3,210,"xlarge","Swiss","stuffed crust","tomatoes"
"1132",535,6,2020,5,3,210,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"1133",535,3,2018,1,1,70,"xlarge","Swiss","stuffed crust","tomatoes"
"1134",535,3,2018,1,1,70,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"1135",536,4,2019,2,2,140,"medium large","cheddar"," white regular","pepperoni"
"1136",536,4,2019,2,2,140,"small","cheddar","stuffed crust","pepper"
"1137",536,6,2020,1,3,297,"medium large","cheddar"," white regular","pepperoni"
"1138",536,6,2020,1,3,297,"small","cheddar","stuffed crust","pepper"
"1139",537,3,2018,1,1,70,"small","Swiss","whole wheat thin","pepper"
"1140",537,3,2018,1,1,70,"personal","Swiss","stuffed crust","onions"
"1141",537,3,2018,1,1,70,"personal","cheddar"," white regular","tomatoes"
"1142",537,1,2019,1,2,160,"small","Swiss","whole wheat thin","pepper"
"1143",537,1,2019,1,2,160,"personal","Swiss","stuffed crust","onions"
"1144",537,1,2019,1,2,160,"personal","cheddar"," white regular","tomatoes"
"1145",537,8,2019,2,3,297,"small","Swiss","whole wheat thin","pepper"
"1146",537,8,2019,2,3,297,"personal","Swiss","stuffed crust","onions"
"1147",537,8,2019,2,3,297,"personal","cheddar"," white regular","tomatoes"
"1148",538,12,2019,1,2,160,"medium large","Swiss"," white regular","pepperoni"
"1149",539,4,2019,3,1,99,"xlarge","Mozzarella","stuffed crust","pepperoni"
"1150",540,8,2018,1,2,198,"personal","Swiss","stuffed crust","pepper"
"1151",542,7,2018,2,3,210,"personal","Swiss","stuffed crust","tomatoes"
"1152",545,1,2017,1,2,198,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1153",546,8,2020,1,1,70,"small","Swiss"," white regular","pepperoni"
"1154",547,4,2019,1,2,140,"xlarge","Swiss","whole wheat thin","pepper"
"1155",547,4,2019,1,2,140,"medium large","cheddar"," white regular","tomatoes"
"1156",547,6,2018,5,3,240,"xlarge","Swiss","whole wheat thin","pepper"
"1157",547,6,2018,5,3,240,"medium large","cheddar"," white regular","tomatoes"
"1158",548,11,2017,2,3,210,"xlarge","Mozzarella","stuffed crust","pepperoni"
"1159",548,11,2017,2,3,210,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1160",548,8,2018,1,3,210,"xlarge","Mozzarella","stuffed crust","pepperoni"
"1161",548,8,2018,1,3,210,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1162",549,3,2017,2,2,140,"xlarge","Swiss","stuffed crust","pepper"
"1163",551,6,2019,2,3,297,"medium large","Mozzarella","whole wheat thin","onions"
"1164",552,3,2017,1,2,140,"xlarge","Swiss","whole wheat thin","pepper"
"1165",553,11,2018,2,2,140,"xlarge","Swiss"," white regular","pepperoni"
"1166",555,10,2019,4,3,210,"xlarge","Swiss"," white regular","pepperoni"
"1167",555,10,2019,4,3,210,"small","Swiss","stuffed crust","pepper"
"1168",555,10,2020,5,3,240,"xlarge","Swiss"," white regular","pepperoni"
"1169",555,10,2020,5,3,240,"small","Swiss","stuffed crust","pepper"
"1170",556,3,2018,2,1,80,"xlarge","Swiss","stuffed crust","pepper"
"1171",557,12,2020,2,2,140,"xlarge","Mozzarella","whole wheat thin","pepperoni"
"1172",557,12,2020,2,2,140,"personal","cheddar","stuffed crust","onions"
"1173",557,12,2020,2,2,140,"medium large","Mozzarella"," white regular","onions"
"1174",557,8,2019,5,2,198,"xlarge","Mozzarella","whole wheat thin","pepperoni"
"1175",557,8,2019,5,2,198,"personal","cheddar","stuffed crust","onions"
"1176",557,8,2019,5,2,198,"medium large","Mozzarella"," white regular","onions"
"1177",557,10,2019,5,3,210,"xlarge","Mozzarella","whole wheat thin","pepperoni"
"1178",557,10,2019,5,3,210,"personal","cheddar","stuffed crust","onions"
"1179",557,10,2019,5,3,210,"medium large","Mozzarella"," white regular","onions"
"1180",560,1,2019,3,1,80,"small","Mozzarella","stuffed crust","tomatoes"
"1181",561,2,2017,2,1,80,"personal","Swiss"," white regular","pepperoni"
"1182",562,10,2019,3,1,70,"xlarge","Mozzarella","stuffed crust","pepper"
"1183",565,1,2017,1,3,297,"small","Swiss","whole wheat thin","pepper"
"1184",565,1,2017,1,3,297,"xlarge","Mozzarella"," white regular","onions"
"1185",565,1,2017,1,3,297,"small","Mozzarella","whole wheat thin","pepper"
"1186",565,4,2019,4,2,198,"small","Swiss","whole wheat thin","pepper"
"1187",565,4,2019,4,2,198,"xlarge","Mozzarella"," white regular","onions"
"1188",565,4,2019,4,2,198,"small","Mozzarella","whole wheat thin","pepper"
"1189",565,12,2020,1,3,240,"small","Swiss","whole wheat thin","pepper"
"1190",565,12,2020,1,3,240,"xlarge","Mozzarella"," white regular","onions"
"1191",565,12,2020,1,3,240,"small","Mozzarella","whole wheat thin","pepper"
"1192",566,4,2019,1,2,140,"xlarge","cheddar","whole wheat thin","pepper"
"1193",566,4,2019,1,2,140,"xlarge","Swiss","whole wheat thin","tomatoes"
"1194",566,5,2020,1,2,140,"xlarge","cheddar","whole wheat thin","pepper"
"1195",566,5,2020,1,2,140,"xlarge","Swiss","whole wheat thin","tomatoes"
"1196",568,3,2020,2,2,140,"small","Mozzarella","stuffed crust","pepper"
"1197",568,3,2020,2,2,140,"medium large","Mozzarella"," white regular","onions"
"1198",568,3,2018,1,3,240,"small","Mozzarella","stuffed crust","pepper"
"1199",568,3,2018,1,3,240,"medium large","Mozzarella"," white regular","onions"
"1200",569,2,2020,5,2,198,"medium large","cheddar","stuffed crust","pepperoni"
"1201",569,2,2020,5,2,198,"personal","Mozzarella","stuffed crust","pepperoni"
"1202",569,12,2020,2,1,70,"medium large","cheddar","stuffed crust","pepperoni"
"1203",569,12,2020,2,1,70,"personal","Mozzarella","stuffed crust","pepperoni"
"1204",571,1,2020,1,3,297,"small","Swiss"," white regular","pepper"
"1205",571,1,2020,1,3,297,"small","cheddar"," white regular","pepper"
"1206",571,2,2019,1,3,240,"small","Swiss"," white regular","pepper"
"1207",571,2,2019,1,3,240,"small","cheddar"," white regular","pepper"
"1208",572,10,2017,1,2,198,"small","Swiss","stuffed crust","onions"
"1209",573,9,2018,4,1,99,"xlarge","cheddar"," white regular","onions"
"1210",574,5,2020,2,3,297,"xlarge","Mozzarella"," white regular","onions"
"1211",577,12,2017,1,1,99,"medium large","cheddar"," white regular","tomatoes"
"1212",578,7,2020,2,1,80,"personal","Mozzarella"," white regular","onions"
"1213",578,7,2020,2,1,80,"personal","Mozzarella","whole wheat thin","tomatoes"
"1214",578,5,2020,3,2,198,"personal","Mozzarella"," white regular","onions"
"1215",578,5,2020,3,2,198,"personal","Mozzarella","whole wheat thin","tomatoes"
"1216",582,4,2017,1,2,140,"small","Mozzarella","stuffed crust","onions"
"1217",585,1,2019,2,2,160,"small","Swiss","whole wheat thin","pepperoni"
"1218",585,1,2019,2,2,160,"medium large","Mozzarella"," white regular","pepperoni"
"1219",585,9,2017,5,3,210,"small","Swiss","whole wheat thin","pepperoni"
"1220",585,9,2017,5,3,210,"medium large","Mozzarella"," white regular","pepperoni"
"1221",586,3,2018,2,1,80,"personal","Mozzarella","whole wheat thin","onions"
"1222",586,3,2018,2,1,80,"small","Mozzarella"," white regular","pepper"
"1223",586,6,2017,3,3,210,"personal","Mozzarella","whole wheat thin","onions"
"1224",586,6,2017,3,3,210,"small","Mozzarella"," white regular","pepper"
"1225",587,11,2019,3,1,99,"xlarge","Swiss","whole wheat thin","tomatoes"
"1226",588,2,2017,2,2,160,"medium large","cheddar","whole wheat thin","pepper"
"1227",594,6,2017,4,3,210,"personal","Swiss","whole wheat thin","onions"
"1228",596,12,2019,4,2,140,"medium large","cheddar","stuffed crust","onions"
"1229",596,12,2019,4,2,140,"medium large","Swiss"," white regular","tomatoes"
"1230",596,6,2018,1,1,70,"medium large","cheddar","stuffed crust","onions"
"1231",596,6,2018,1,1,70,"medium large","Swiss"," white regular","tomatoes"
"1232",597,10,2019,4,1,70,"personal","Mozzarella","stuffed crust","tomatoes"
"1233",598,2,2018,1,2,160,"xlarge","Swiss","whole wheat thin","pepper"
"1234",598,2,2018,1,2,160,"xlarge","Swiss","stuffed crust","pepper"
"1235",598,8,2019,3,3,240,"xlarge","Swiss","whole wheat thin","pepper"
"1236",598,8,2019,3,3,240,"xlarge","Swiss","stuffed crust","pepper"
"1237",599,4,2017,3,2,160,"small","cheddar","stuffed crust","onions"
"1238",600,10,2020,5,3,240,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1239",604,11,2017,4,1,99,"xlarge","Swiss"," white regular","onions"
"1240",606,11,2017,1,1,80,"medium large","Swiss"," white regular","pepper"
"1241",608,1,2017,1,1,99,"personal","Swiss","whole wheat thin","pepperoni"
"1242",608,1,2017,1,1,99,"medium large","cheddar","whole wheat thin","pepperoni"
"1243",608,1,2017,1,1,99,"small","Mozzarella","stuffed crust","pepper"
"1244",608,3,2020,2,1,70,"personal","Swiss","whole wheat thin","pepperoni"
"1245",608,3,2020,2,1,70,"medium large","cheddar","whole wheat thin","pepperoni"
"1246",608,3,2020,2,1,70,"small","Mozzarella","stuffed crust","pepper"
"1247",608,2,2019,3,1,70,"personal","Swiss","whole wheat thin","pepperoni"
"1248",608,2,2019,3,1,70,"medium large","cheddar","whole wheat thin","pepperoni"
"1249",608,2,2019,3,1,70,"small","Mozzarella","stuffed crust","pepper"
"1250",609,1,2020,1,2,198,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1251",610,8,2020,2,2,198,"medium large","Mozzarella"," white regular","tomatoes"
"1252",610,8,2020,2,2,198,"xlarge","Mozzarella","whole wheat thin","onions"
"1253",610,7,2018,1,3,297,"medium large","Mozzarella"," white regular","tomatoes"
"1254",610,7,2018,1,3,297,"xlarge","Mozzarella","whole wheat thin","onions"
"1255",611,7,2019,2,3,210,"medium large","Mozzarella"," white regular","tomatoes"
"1256",612,6,2017,4,2,160,"small","Swiss","whole wheat thin","tomatoes"
"1257",613,8,2020,1,2,160,"personal","Swiss","whole wheat thin","onions"
"1258",615,12,2020,1,1,70,"medium large","cheddar","stuffed crust","pepper"
"1259",615,12,2020,1,1,70,"small","Swiss","stuffed crust","tomatoes"
"1260",615,4,2018,1,3,210,"medium large","cheddar","stuffed crust","pepper"
"1261",615,4,2018,1,3,210,"small","Swiss","stuffed crust","tomatoes"
"1262",616,3,2017,5,3,210,"medium large","Mozzarella"," white regular","pepperoni"
"1263",618,4,2020,1,2,140,"xlarge","cheddar"," white regular","onions"
"1264",619,9,2018,4,2,160,"xlarge","Mozzarella","whole wheat thin","onions"
"1265",620,3,2018,5,2,198,"xlarge","Swiss"," white regular","pepperoni"
"1266",622,8,2017,1,1,80,"medium large","cheddar","stuffed crust","tomatoes"
"1267",623,10,2020,2,2,198,"xlarge","cheddar"," white regular","pepper"
"1268",623,10,2020,2,2,198,"small","Mozzarella","whole wheat thin","onions"
"1269",623,10,2020,2,2,198,"small","cheddar"," white regular","pepperoni"
"1270",623,6,2020,3,1,80,"xlarge","cheddar"," white regular","pepper"
"1271",623,6,2020,3,1,80,"small","Mozzarella","whole wheat thin","onions"
"1272",623,6,2020,3,1,80,"small","cheddar"," white regular","pepperoni"
"1273",623,2,2020,5,2,140,"xlarge","cheddar"," white regular","pepper"
"1274",623,2,2020,5,2,140,"small","Mozzarella","whole wheat thin","onions"
"1275",623,2,2020,5,2,140,"small","cheddar"," white regular","pepperoni"
"1276",625,3,2020,5,2,198,"small","Mozzarella"," white regular","pepperoni"
"1277",625,3,2020,5,2,198,"personal","Mozzarella","stuffed crust","onions"
"1278",625,11,2017,3,1,80,"small","Mozzarella"," white regular","pepperoni"
"1279",625,11,2017,3,1,80,"personal","Mozzarella","stuffed crust","onions"
"1280",626,6,2018,2,3,210,"medium large","Mozzarella","stuffed crust","pepper"
"1281",627,4,2017,1,1,70,"medium large","Mozzarella"," white regular","pepper"
"1282",627,4,2017,1,1,70,"small","Mozzarella"," white regular","tomatoes"
"1283",627,7,2018,5,2,160,"medium large","Mozzarella"," white regular","pepper"
"1284",627,7,2018,5,2,160,"small","Mozzarella"," white regular","tomatoes"
"1285",630,11,2020,1,3,297,"xlarge","Swiss","stuffed crust","tomatoes"
"1286",632,12,2019,4,2,160,"xlarge","Mozzarella","stuffed crust","pepper"
"1287",632,12,2019,4,2,160,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1288",632,2,2017,1,1,70,"xlarge","Mozzarella","stuffed crust","pepper"
"1289",632,2,2017,1,1,70,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1290",633,10,2019,4,3,240,"small","cheddar"," white regular","pepperoni"
"1291",634,7,2019,3,3,240,"xlarge","Mozzarella","stuffed crust","pepper"
"1292",634,7,2019,3,3,240,"small","cheddar"," white regular","pepperoni"
"1293",634,7,2019,3,3,240,"personal","cheddar"," white regular","pepperoni"
"1294",634,11,2018,1,3,210,"xlarge","Mozzarella","stuffed crust","pepper"
"1295",634,11,2018,1,3,210,"small","cheddar"," white regular","pepperoni"
"1296",634,11,2018,1,3,210,"personal","cheddar"," white regular","pepperoni"
"1297",634,2,2018,1,3,210,"xlarge","Mozzarella","stuffed crust","pepper"
"1298",634,2,2018,1,3,210,"small","cheddar"," white regular","pepperoni"
"1299",634,2,2018,1,3,210,"personal","cheddar"," white regular","pepperoni"
"1300",636,4,2019,1,2,198,"personal","cheddar","whole wheat thin","pepperoni"
"1301",637,7,2019,5,3,240,"small","Swiss"," white regular","pepperoni"
"1302",637,7,2019,5,3,240,"xlarge","Mozzarella"," white regular","tomatoes"
"1303",637,7,2018,4,3,210,"small","Swiss"," white regular","pepperoni"
"1304",637,7,2018,4,3,210,"xlarge","Mozzarella"," white regular","tomatoes"
"1305",639,12,2020,2,3,210,"small","Swiss","stuffed crust","onions"
"1306",639,12,2020,2,3,210,"xlarge","Mozzarella"," white regular","onions"
"1307",639,8,2020,3,3,210,"small","Swiss","stuffed crust","onions"
"1308",639,8,2020,3,3,210,"xlarge","Mozzarella"," white regular","onions"
"1309",641,2,2018,3,2,140,"xlarge","cheddar"," white regular","pepper"
"1310",642,7,2019,2,3,210,"personal","Swiss","stuffed crust","onions"
"1311",644,11,2020,1,1,80,"medium large","Mozzarella","whole wheat thin","onions"
"1312",645,1,2018,3,3,240,"personal","Swiss","stuffed crust","tomatoes"
"1313",646,2,2019,1,3,210,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1314",646,2,2019,1,3,210,"medium large","Swiss","whole wheat thin","pepper"
"1315",646,6,2018,5,1,70,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1316",646,6,2018,5,1,70,"medium large","Swiss","whole wheat thin","pepper"
"1317",649,4,2018,4,1,99,"personal","cheddar","whole wheat thin","pepper"
"1318",649,4,2018,4,1,99,"medium large","Mozzarella","stuffed crust","tomatoes"
"1319",649,4,2018,4,1,99,"xlarge","cheddar"," white regular","tomatoes"
"1320",649,4,2018,4,1,99,"small","Swiss","stuffed crust","tomatoes"
"1321",649,2,2018,4,3,210,"personal","cheddar","whole wheat thin","pepper"
"1322",649,2,2018,4,3,210,"medium large","Mozzarella","stuffed crust","tomatoes"
"1323",649,2,2018,4,3,210,"xlarge","cheddar"," white regular","tomatoes"
"1324",649,2,2018,4,3,210,"small","Swiss","stuffed crust","tomatoes"
"1325",649,5,2017,2,2,198,"personal","cheddar","whole wheat thin","pepper"
"1326",649,5,2017,2,2,198,"medium large","Mozzarella","stuffed crust","tomatoes"
"1327",649,5,2017,2,2,198,"xlarge","cheddar"," white regular","tomatoes"
"1328",649,5,2017,2,2,198,"small","Swiss","stuffed crust","tomatoes"
"1329",649,6,2020,2,2,198,"personal","cheddar","whole wheat thin","pepper"
"1330",649,6,2020,2,2,198,"medium large","Mozzarella","stuffed crust","tomatoes"
"1331",649,6,2020,2,2,198,"xlarge","cheddar"," white regular","tomatoes"
"1332",649,6,2020,2,2,198,"small","Swiss","stuffed crust","tomatoes"
"1333",650,2,2017,3,1,70,"xlarge","Mozzarella","stuffed crust","tomatoes"
"1334",651,11,2017,2,3,210,"personal","Mozzarella","whole wheat thin","onions"
"1335",652,6,2017,2,1,80,"xlarge","Swiss"," white regular","pepper"
"1336",653,10,2018,1,2,160,"personal","cheddar","stuffed crust","pepper"
"1337",653,10,2018,1,2,160,"xlarge","cheddar","stuffed crust","pepperoni"
"1338",653,3,2017,5,2,198,"personal","cheddar","stuffed crust","pepper"
"1339",653,3,2017,5,2,198,"xlarge","cheddar","stuffed crust","pepperoni"
"1340",655,12,2017,2,3,297,"xlarge","cheddar"," white regular","tomatoes"
"1341",655,12,2017,2,3,297,"xlarge","Mozzarella","whole wheat thin","onions"
"1342",655,5,2017,5,1,70,"xlarge","cheddar"," white regular","tomatoes"
"1343",655,5,2017,5,1,70,"xlarge","Mozzarella","whole wheat thin","onions"
"1344",656,6,2020,4,3,210,"medium large","cheddar","stuffed crust","pepper"
"1345",657,4,2019,1,3,240,"xlarge","Swiss","stuffed crust","tomatoes"
"1346",660,6,2017,2,1,80,"xlarge","Swiss","whole wheat thin","onions"
"1347",660,6,2017,2,1,80,"xlarge","cheddar"," white regular","pepperoni"
"1348",660,8,2020,1,1,80,"xlarge","Swiss","whole wheat thin","onions"
"1349",660,8,2020,1,1,80,"xlarge","cheddar"," white regular","pepperoni"
"1350",662,7,2017,1,1,99,"xlarge","Mozzarella","whole wheat thin","pepperoni"
"1351",663,10,2020,3,3,210,"xlarge","Swiss","whole wheat thin","tomatoes"
"1352",663,10,2020,3,3,210,"xlarge","Swiss"," white regular","pepper"
"1353",663,12,2020,1,2,160,"xlarge","Swiss","whole wheat thin","tomatoes"
"1354",663,12,2020,1,2,160,"xlarge","Swiss"," white regular","pepper"
"1355",664,2,2020,3,1,70,"personal","Swiss","stuffed crust","onions"
"1356",665,7,2018,1,1,99,"small","cheddar"," white regular","pepperoni"
"1357",666,5,2018,1,2,198,"personal","cheddar"," white regular","pepper"
"1358",666,5,2018,1,2,198,"personal","Mozzarella","stuffed crust","onions"
"1359",666,11,2018,2,1,80,"personal","cheddar"," white regular","pepper"
"1360",666,11,2018,2,1,80,"personal","Mozzarella","stuffed crust","onions"
"1361",667,5,2017,5,3,240,"personal","cheddar","whole wheat thin","onions"
"1362",668,8,2017,4,1,80,"personal","cheddar","stuffed crust","onions"
"1363",669,8,2020,1,1,70,"xlarge","Swiss","whole wheat thin","tomatoes"
"1364",671,2,2019,1,3,240,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"1365",673,2,2018,2,3,297,"personal","Mozzarella","whole wheat thin","pepper"
"1366",673,2,2018,2,3,297,"xlarge","Swiss"," white regular","tomatoes"
"1367",673,11,2017,4,3,210,"personal","Mozzarella","whole wheat thin","pepper"
"1368",673,11,2017,4,3,210,"xlarge","Swiss"," white regular","tomatoes"
"1369",675,11,2018,2,3,210,"medium large","cheddar","stuffed crust","pepperoni"
"1370",675,11,2018,2,3,210,"small","cheddar"," white regular","tomatoes"
"1371",675,10,2020,4,1,99,"medium large","cheddar","stuffed crust","pepperoni"
"1372",675,10,2020,4,1,99,"small","cheddar"," white regular","tomatoes"
"1373",676,10,2017,1,2,198,"personal","Swiss","whole wheat thin","onions"
"1374",677,7,2018,2,1,99,"personal","cheddar","whole wheat thin","pepperoni"
"1375",677,7,2018,2,1,99,"personal","Mozzarella","stuffed crust","pepper"
"1376",677,7,2018,2,1,99,"medium large","Swiss","stuffed crust","tomatoes"
"1377",677,2,2019,1,3,210,"personal","cheddar","whole wheat thin","pepperoni"
"1378",677,2,2019,1,3,210,"personal","Mozzarella","stuffed crust","pepper"
"1379",677,2,2019,1,3,210,"medium large","Swiss","stuffed crust","tomatoes"
"1380",677,6,2018,1,1,99,"personal","cheddar","whole wheat thin","pepperoni"
"1381",677,6,2018,1,1,99,"personal","Mozzarella","stuffed crust","pepper"
"1382",677,6,2018,1,1,99,"medium large","Swiss","stuffed crust","tomatoes"
"1383",678,5,2017,2,3,210,"xlarge","Swiss","stuffed crust","pepperoni"
"1384",678,5,2017,2,3,210,"personal","cheddar","whole wheat thin","pepperoni"
"1385",678,7,2020,2,2,160,"xlarge","Swiss","stuffed crust","pepperoni"
"1386",678,7,2020,2,2,160,"personal","cheddar","whole wheat thin","pepperoni"
"1387",679,2,2018,2,3,297,"small","Mozzarella","stuffed crust","pepperoni"
"1388",681,8,2018,3,2,140,"xlarge","Swiss"," white regular","pepperoni"
"1389",681,8,2018,3,2,140,"medium large","cheddar","stuffed crust","pepperoni"
"1390",681,8,2018,3,2,140,"small","Mozzarella","stuffed crust","pepperoni"
"1391",681,5,2019,2,2,140,"xlarge","Swiss"," white regular","pepperoni"
"1392",681,5,2019,2,2,140,"medium large","cheddar","stuffed crust","pepperoni"
"1393",681,5,2019,2,2,140,"small","Mozzarella","stuffed crust","pepperoni"
"1394",681,7,2018,1,3,240,"xlarge","Swiss"," white regular","pepperoni"
"1395",681,7,2018,1,3,240,"medium large","cheddar","stuffed crust","pepperoni"
"1396",681,7,2018,1,3,240,"small","Mozzarella","stuffed crust","pepperoni"
"1397",682,12,2018,2,3,297,"personal","Swiss","whole wheat thin","pepperoni"
"1398",682,12,2018,2,3,297,"xlarge","Swiss"," white regular","pepperoni"
"1399",682,2,2020,5,2,198,"personal","Swiss","whole wheat thin","pepperoni"
"1400",682,2,2020,5,2,198,"xlarge","Swiss"," white regular","pepperoni"
"1401",683,8,2018,1,3,240,"small","cheddar"," white regular","pepperoni"
"1402",683,8,2018,1,3,240,"personal","Mozzarella"," white regular","pepperoni"
"1403",683,8,2018,1,3,240,"personal","cheddar","stuffed crust","pepper"
"1404",683,8,2018,1,3,240,"xlarge","cheddar","stuffed crust","pepper"
"1405",683,2,2017,1,1,70,"small","cheddar"," white regular","pepperoni"
"1406",683,2,2017,1,1,70,"personal","Mozzarella"," white regular","pepperoni"
"1407",683,2,2017,1,1,70,"personal","cheddar","stuffed crust","pepper"
"1408",683,2,2017,1,1,70,"xlarge","cheddar","stuffed crust","pepper"
"1409",683,3,2019,2,2,160,"small","cheddar"," white regular","pepperoni"
"1410",683,3,2019,2,2,160,"personal","Mozzarella"," white regular","pepperoni"
"1411",683,3,2019,2,2,160,"personal","cheddar","stuffed crust","pepper"
"1412",683,3,2019,2,2,160,"xlarge","cheddar","stuffed crust","pepper"
"1413",683,4,2017,3,1,70,"small","cheddar"," white regular","pepperoni"
"1414",683,4,2017,3,1,70,"personal","Mozzarella"," white regular","pepperoni"
"1415",683,4,2017,3,1,70,"personal","cheddar","stuffed crust","pepper"
"1416",683,4,2017,3,1,70,"xlarge","cheddar","stuffed crust","pepper"
"1417",685,12,2018,3,3,240,"medium large","cheddar","stuffed crust","pepper"
"1418",685,12,2018,3,3,240,"small","Mozzarella"," white regular","onions"
"1419",685,9,2018,3,2,140,"medium large","cheddar","stuffed crust","pepper"
"1420",685,9,2018,3,2,140,"small","Mozzarella"," white regular","onions"
"1421",686,10,2018,5,1,80,"personal","Mozzarella","whole wheat thin","tomatoes"
"1422",686,10,2018,5,1,80,"personal","Swiss","whole wheat thin","tomatoes"
"1423",686,8,2017,1,2,198,"personal","Mozzarella","whole wheat thin","tomatoes"
"1424",686,8,2017,1,2,198,"personal","Swiss","whole wheat thin","tomatoes"
"1425",687,7,2019,3,1,70,"personal","Mozzarella","whole wheat thin","pepper"
"1426",688,5,2017,1,1,70,"medium large","Swiss"," white regular","onions"
"1427",688,5,2017,1,1,70,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1428",688,5,2017,1,1,70,"xlarge","Mozzarella"," white regular","onions"
